titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche
Data Scientist / Machine Learning Engineer Confirmé F/H,ONEY BANK,,,A négocier,"Être Data Scientist / ML Engineer chez Oney, pourquoi c'est mieux ? Plus qu'un poste…une mission pour vous ! Et quelle mission ! Dans le cadre de sa feuille de route IA, Oney développe et accélère l'intégration du Machine & Deep Learning, du NLP et des solutions d'IA Générati...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178073976W,2026-02-11,APEC,Data Scientist
Data Scientist Bureau d'Etudes Support et Services F/H,Safran Aircraft Engines,,,A négocier,"Vous êtes prêt-e à décoller avec nous ? Rejoignez l'équipe Safran Aircraft Engines : leader mondial dans la conception, la fabrication et la maintenance de moteurs d'avions civils et militaires. Ensemble, nous façonnons un avenir durable pour l'aviation et permettons à nos client...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177956733W,2026-02-11,APEC,Data Scientist
[SOM LIGERON]Data-Scientist F/H,SOM Ligeron,,,A négocier,"Notre agence SOM Ligeron mobilise ses experts en sûreté, risques, ergonomie, data science et ingénierie système pour accompagner les grands projets industriels complexes. Vos missions seront les suivantes : Recueillir les besoins et les données nécessaires au bon déroulement d...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111665W,2026-02-11,APEC,Data Scientist
Ingénieur R&D Data Scientist Expérimenté F/H,Hellowork,,,A négocier,"Pour accompagner la croissance de l'activité de l'équipe MIC liée à l'exploitation et à l'analyse par Intelligence Artificielle (IA) des données CND, SHM et PHM, nous recherchons un(e) nouvel(le) ingénieur(e) R&D Data Scientist pour un contrat en CDI. Vous aurez pour mission de ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178100838W,2026-02-11,APEC,Data Scientist
Data Scientist Bureau d'Etudes Support et Services F/H,Engagement Jeunes,,,A négocier,"Vous êtes prêt-e à décoller avec nous ? Rejoignez l'équipe Safran Aircraft Engines : leader mondial dans la conception, la fabrication et la maintenance de moteurs d'avions civils et militaires. Ensemble, nous façonnons un avenir durable pour l'aviation et permettons à nos client...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177931008W,2026-02-11,APEC,Data Scientist
Data Scientist Bureau d'Etudes Support et Services F/H,Hellowork,,,A négocier,"Vous êtes prêt-e à décoller avec nous ? Rejoignez l'équipe Safran Aircraft Engines : leader mondial dans la conception, la fabrication et la maintenance de moteurs d'avions civils et militaires. Ensemble, nous façonnons un avenir durable pour l'aviation et permettons à nos client...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177929455W,2026-02-11,APEC,Data Scientist
Consultant Senior/Manager - Lead Data Science & Data Scientist Senior F/H,Handicap-Job.com,,,A négocier,"Description de l'entreprise Rejoignez un cabinet de conseil international qui accompagne les grandes transformations stratégiques. Nous sommes Wavestone : des expert·es passionné·es et orienté·es solutions, qui placent l’humain au cœur de la performance et de la croissance. Am...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178080856W,2026-02-11,APEC,Data Scientist
Ingénieur Data Scientist Confirmé - Industrie - le Plessis Robinson F/H,Hellowork,,,A négocier,"Nous recrutons un.e Ingénieur.e Data Scientist confirmé.e pour rejoindre notre BU INDUSTRIE au sein de l'agence Data & Process Intelligence, spécialisée dans l'accompagnement de nos clients dans leurs problématiques associées à la transformation digitale. Nos offres se déclinent ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177927183W,2026-02-11,APEC,Data Scientist
Ingénieur études / data scientist en altimétrie spatiale F/H,CLS,,,A négocier,"Rejoignez CLS et transformez les données altimétriques en connaissance sur la dynamique océanique Au sein de la Business Unit Environnement & Climat, vous intégrerez l'équipe dédiée à la performance des missions altimétriques de dernière génération (haute résolution et large fauc...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178109817W,2026-02-11,APEC,Data Scientist
Product Manager Data Science F/H,Bluecoders,,,50 - 60 k€ brut annuel,"En tant que PM Data Scientist, vos missions seront les suivantes : Définir et exécuter la roadmap Data & IA orientée impact business . Prioriser et cadrer les cas d’usage data/IA à forte valeur ajoutée . Piloter la discovery jusqu'au delivery avec les équipes métiers et data...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178007217W,2026-02-11,APEC,Data Scientist
Architecte Data F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,80 - 90 k€ brut annuel,"En tant qu'Architecte Data, vous jouerez un rôle stratégique dans la gouvernance et la conception des solutions Data & IA. Vos missions : Piloter la mise en place de Data Products et d'un Data Catalogue. Accompagner la migration de la Data Platform et définir la roadmap. Collab...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177982963W,2026-02-11,APEC,Data Scientist
Talent Acquisition Specialist Data en alternance F/H,Capgemini,,,208 - 235 k€ brut annuel,"Vos missions : Dans le cadre de votre alternance, vous ferez partie intégrante de l'équipe recrutement d’Insight & Data, l’entité spécialisée sur la Data et vos missions s'adapteront en fonction de votre montée en compétences . Vous serez amené(e) à recruter des profils Data (Dat...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178048167W,2026-02-11,APEC,Data Scientist
Lead data F/H,AMILTONE,,,A partir de 40 k€ brut annuel,Le poste Vos missions ? En tant que Lead Data vous serez en charge des missions suivantes: - Accompagner et faire monter en compétence les membres de l'équipe Data - Définir la vision et la roadmap data de l'entreprsie - Compréhension du besoin client et être capable de ...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178091391W,2026-02-11,APEC,Data Scientist
Data officer - data factory F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,Vous souhaitez travailler dans un environnement innovant et au sein d’une équipe à taille humaine ? La Data Factory est le département dédié à la donnée au sein d’Euro-Information au service de l’ensemble des entités du groupe et la diversité de leurs métiers pour la valorisatio...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074782W,2026-02-11,APEC,Data Scientist
Data officer - data factory F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,Vous souhaitez travailler dans un environnement innovant et au sein d’une équipe à taille humaine ? La Data Factory est le département dédié à la donnée au sein d’Euro-Information au service de l’ensemble des entités du groupe et la diversité de leurs métiers pour la valorisatio...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074781W,2026-02-11,APEC,Data Scientist
Chef de projet Data X/ F/H,ABYLSEN,,,45 - 55 k€ brut annuel,"Ce que vous ferez : En tant que Chef de projet Data / Data Officer Vos principales responsabilités : Le Data Officer / CP Data couvre les rôles Conduite de projet Data (AMOA, orga) et de Data Stewart. Coordonner et mutualiser les énergies sur les projets DATA et dans ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178112952W,2026-02-11,APEC,Data Scientist
Architecte Data F/H,Hellowork,,,80 - 90 k€ brut annuel,"En tant qu'Architecte Data, vous jouerez un rôle stratégique dans la gouvernance et la conception des solutions Data & IA. Vos missions : * Piloter la mise en place de Data Products et d'un Data Catalogue. * Accompagner la migration de la Data Platform et définir la roadmap. ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177996800W,2026-02-11,APEC,Data Scientist
Data Engineer F/H,ALTERSIS PARIS,,,A négocier,"Intégrez notre équipage dédié à la Data ! En fonction de vos aspirations, vous pourrez intervenir sur un spectre large ou plus ciblé de la chaîne de valeur Data : Création et traitement des données : Mise en place de pipelines de données robustes et évolutifs. . Stockage et a...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948038W,2026-02-11,APEC,Data Scientist
CHARGE RECRUTEMENT IT F/H,IS CONSEIL(GROUPE VPEX),,,A partir de 28 k€ brut annuel,"Nous recherchons un(e) Chargé(e) de Sourcing & Présélection IT pour identifier et qualifier les meilleurs profils techniques à présenter à nos clients. Vos missions principales Sourcing proactif : chasser et identifier les profils IT sur LinkedIn, jobboards (Indeed, Monster, ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948086W,2026-02-11,APEC,Data Scientist
Product Owner IA F/H,WEVALUE,,,45 - 50 k€ brut annuel,"Principales missions : • Vision & Stratégie Produit IA : Porter la vision produit des solutions d’IA en étroite collaboration avec les équipes métier. Cela inclut d’identifier les opportunités d’usage de l’IA au service du Risque, du Paiement, du Digital et des autres lignes mét...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178090646W,2026-02-11,APEC,Data Scientist
Ingénieur BIG DATA SENIOR - Femme/Homme F/H,CANDIDATE FIRST,,,50 - 70 k€ brut annuel,"Au sein de notre équipe satellite ou simulation hydrologique, vous serez chargé de créer et d'exploiter des pipelines d'ingestion et de traitement de données pour des téraoctets de données météorologiques et hydrologiques. Rattaché(e) au Teamlead, vous vous concentrerez sur la g...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177966933W,2026-02-11,APEC,Data Scientist
Tech Lead Machine Learning F/H,CDC Informatique,,,70 - 70 k€ brut annuel,"Nous recherchons notre Tech Lead Machine Learning au sein de la Direction Ingénierie Logicielle de CDC Informatique, service Data & IA, qui est en charge de la réalisation des différents projets Data et IA des directions Métiers de la Caisse des Dépôts et Consignations (CDC). Vo...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177956872W,2026-02-11,APEC,Data Scientist
Référent technique IA F/H,FAB GROUP,,,A négocier,"Rôle & responsabilités Votre rôle sera Apporter du recul, de la cohérence et de la structuration technique sur les projets IA, afin de faire prendre de meilleures décisions techniques plus vite, en soutien du Lead IA et en collaboration étroite avec l'équipe existante. Les déci...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177946936W,2026-02-11,APEC,Data Scientist
Data engineer F/H,AMILTONE,,,A partir de 35 k€ brut annuel,"Vos missions ? En tant que data ingénieur (H/F) vous serez en charge des missions suivantes: A ce titre, vos missions seront les suivantes : - Concevoir et mettre en place des architectures de données en choisissant les technologies adaptées aux besoins. - Gestion des bases de...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111575W,2026-02-11,APEC,Data Scientist
Data engineer F/H,AMILTONE,,,A partir de 35 k€ brut annuel,"Vos missions ? Intégré(e) à nos équipes ou chez nos clients, vous contribuez à développer et valoriser l'ensemble des données en résolvant des problématiques business concrètes via les technologies liées à la Data A ce titre, vos missions seront les suivantes : - Concevo...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178091372W,2026-02-11,APEC,Data Scientist
Chef de Projet Data F/H,Hellowork,,,45 - 45 k€ brut annuel,"Ce que vous ferez : En tant que Chef de projet Data / Data Officer Vos principales responsabilités : - Le Data Officer / CP Data couvre les rôles Conduite de projet Data (AMOA, orga) et de Data Stewart. - Coordonner et mutualiser les énergies sur les projets DATA et dans le ca...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178079292W,2026-02-11,APEC,Data Scientist
Chef de projet informatique - Domaine data engineering F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,"Vous souhaitez intégrer une équipe dynamique et à taille humaine au sein d’une entreprise solide et d’un grand groupe en développement constant ? Vous souhaitez travailler sur un enjeu d’aujourd’hui et plus encore de demain : la donnée ? Euro-Information, la Fintech de Crédit Mut...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178047000W,2026-02-11,APEC,Data Scientist
Chef de projet Data - Optim. du coût de l'intérim F/H,LEYTON FRANCE,,,35 - 39 k€ brut annuel,"Vos missions chez Leyton A ce poste, vous travaillez en équipe avec les consultants HA INTERIM, dans le cadre des missions auprès de nos clients. A ce titre : -Vous traitez/retraitez la data issue des entreprises de travail temporaire, afin de la rendre exploitable et d'e...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178092639W,2026-02-11,APEC,Data Scientist
